query_id,applicant_id,feature_name,intervention_value
q00673,1ff98c05-7e21-5a77-5d22-97f73975a522,stated_annual_revenue,1997466.3583108457
q00674,1ff98c05-7e21-5a77-5d22-97f73975a522,observed_revenue_trend_3mo,0.2817772778842971
q00675,f364fc77-4ab7-97e0-2bd3-ef8eac2decee,employee_count_bucket,0.0
q00676,f364fc77-4ab7-97e0-2bd3-ef8eac2decee,application_channel,2.0
q00677,f364fc77-4ab7-97e0-2bd3-ef8eac2decee,existing_debt_obligations,5514.946517033759
q00678,6a767b65-66cc-6e8a-5cb0-a65692c104ad,recent_inquiries_count_6mo,3.0
q00679,6a767b65-66cc-6e8a-5cb0-a65692c104ad,observed_revenue_trend_3mo,0.680817174952145
q00680,6a767b65-66cc-6e8a-5cb0-a65692c104ad,requested_amount,30946.68640842413
q00681,a92f02c5-5e3c-d363-147e-14045f644f70,observed_revenue_trend_3mo,-0.4916674884471468
q00682,a92f02c5-5e3c-d363-147e-14045f644f70,observed_monthly_revenue_avg_3mo,272832.97484945203
q00683,a92f02c5-5e3c-d363-147e-14045f644f70,observed_cash_balance_p10,-1134.021128657749
q00684,25932ec3-41bf-208f-3282-8be3c12823a5,observed_revenue_trend_3mo,-0.3700948236643958
q00685,25932ec3-41bf-208f-3282-8be3c12823a5,invoice_payment_delinquency_rate,0.30754027918735827
q00686,25932ec3-41bf-208f-3282-8be3c12823a5,multi_lender_inquiry_count_30d,2.0
q00687,78a9bca2-1f8f-6194-5320-5a7cc735e5d7,observed_overdraft_count_3mo,2.0
q00688,78a9bca2-1f8f-6194-5320-5a7cc735e5d7,prior_loans_count,5.0
q00689,78a9bca2-1f8f-6194-5320-5a7cc735e5d7,bookkeeping_recency_days,16.32798294456904
q00690,60e93fa8-914d-d03f-5222-30084455d9b5,recent_inquiries_count_6mo,3.0
q00691,60e93fa8-914d-d03f-5222-30084455d9b5,observed_cash_balance_p10,1252.6939592093545
q00692,60e93fa8-914d-d03f-5222-30084455d9b5,application_channel,0.0
q00693,d8b6c40e-c030-2f98-53c3-d956b518a5f7,observed_monthly_revenue_avg_3mo,83505.7568334389
q00694,d8b6c40e-c030-2f98-53c3-d956b518a5f7,observed_revenue_volatility,0.7268589887628822
q00695,d8b6c40e-c030-2f98-53c3-d956b518a5f7,observed_monthly_revenue_avg_3mo,253656.4680994198
q00696,714d5d39-927d-e638-a8ad-41147fa517cd,stated_annual_revenue,4165732.7179193594
q00697,714d5d39-927d-e638-a8ad-41147fa517cd,platform_active_months,22.0
q00698,714d5d39-927d-e638-a8ad-41147fa517cd,observed_monthly_revenue_avg_3mo,151785.14085331504
q00699,ba0f3002-d1fd-fa5d-c354-b5b173d4b818,recent_inquiries_count_6mo,6.0
q00700,ba0f3002-d1fd-fa5d-c354-b5b173d4b818,stated_time_in_business,2.7536118557362212
q00701,ba0f3002-d1fd-fa5d-c354-b5b173d4b818,stated_annual_revenue,2472201.9981610216
q00702,16256f3a-d282-f250-e70c-985377c5e856,existing_debt_obligations,8105.268692752843
q00703,16256f3a-d282-f250-e70c-985377c5e856,application_channel,0.0
q00704,16256f3a-d282-f250-e70c-985377c5e856,employee_count_bucket,2.0
q00705,c040541b-122f-3b0c-6cc5-28f9b090187f,observed_monthly_revenue_avg_3mo,94201.36612698043
q00706,c040541b-122f-3b0c-6cc5-28f9b090187f,observed_cash_balance_p10,2946.701801829424
q00707,c040541b-122f-3b0c-6cc5-28f9b090187f,observed_cash_balance_p10,-912.7558372012732
q00708,9040ef82-bea4-799d-ef72-bdafb949a1e1,stated_annual_revenue,1213964.8043128054
q00709,9040ef82-bea4-799d-ef72-bdafb949a1e1,observed_monthly_revenue_avg_3mo,104914.7938139653
q00710,9040ef82-bea4-799d-ef72-bdafb949a1e1,owner_personal_credit_band,0.0
q00711,a2f5259a-325a-aeb2-d23b-9bdee5d84ea6,observed_monthly_revenue_avg_3mo,173158.27495289702
q00712,a2f5259a-325a-aeb2-d23b-9bdee5d84ea6,recent_inquiries_count_6mo,4.0
q00713,a2f5259a-325a-aeb2-d23b-9bdee5d84ea6,application_channel,0.0
q00714,21a54094-61db-bf7a-058b-f95feb2986e3,observed_overdraft_count_3mo,5.0
q00715,21a54094-61db-bf7a-058b-f95feb2986e3,account_age_days,347.0
q00716,21a54094-61db-bf7a-058b-f95feb2986e3,aggregate_credit_utilization,0.36406681458549517
q00717,5baf7ff0-4671-3def-be34-ad151187a354,owner_personal_credit_band,1.0
q00718,5baf7ff0-4671-3def-be34-ad151187a354,aggregate_credit_utilization,0.3539377645640957
q00719,5baf7ff0-4671-3def-be34-ad151187a354,days_since_last_inquiry_elsewhere,53.19493853029646
q00720,3bbf084a-92a3-fde3-432c-6be53c1fb5f2,application_channel,1.0
q00721,3bbf084a-92a3-fde3-432c-6be53c1fb5f2,observed_monthly_revenue_avg_3mo,357750.8002262802
q00722,3bbf084a-92a3-fde3-432c-6be53c1fb5f2,observed_monthly_revenue_avg_3mo,266517.7796924123
q00723,73734ed4-1c19-249d-aa01-0ab1a9a82a69,sector,2.0
q00724,73734ed4-1c19-249d-aa01-0ab1a9a82a69,platform_active_months,24.0
q00725,73734ed4-1c19-249d-aa01-0ab1a9a82a69,stated_time_in_business,5.569390004477965
q00726,58536e26-bea5-4368-2835-deb0bb064646,multi_lender_inquiry_count_30d,4.0
q00727,58536e26-bea5-4368-2835-deb0bb064646,observed_revenue_volatility,0.7790030880476446
q00728,58536e26-bea5-4368-2835-deb0bb064646,stated_time_in_business,8.52076196663982
q00729,68c2b292-1e4e-da7b-3a16-3f9d004daa9e,invoice_payment_delinquency_rate,0.2193289255218664
q00730,68c2b292-1e4e-da7b-3a16-3f9d004daa9e,observed_cash_balance_p10,-2107.1752411927628
q00731,68c2b292-1e4e-da7b-3a16-3f9d004daa9e,owner_personal_credit_band,4.0
q00732,a172306c-6815-a72f-a16e-c79e6c43acb9,employee_count_bucket,2.0
q00733,a172306c-6815-a72f-a16e-c79e6c43acb9,vintage_years,6.823890183318478
q00734,a172306c-6815-a72f-a16e-c79e6c43acb9,existing_debt_obligations,9211.932423175887
q00735,ef689b54-d265-f3d9-58c5-6fc1e314985a,requested_amount,23395.733349154787
q00736,ef689b54-d265-f3d9-58c5-6fc1e314985a,existing_debt_obligations,9991.930612429327
q00737,ef689b54-d265-f3d9-58c5-6fc1e314985a,observed_revenue_trend_3mo,-0.615040583959276
q00738,f7a01651-d0fa-5e0a-35ad-f3817ccb6170,observed_overdraft_count_3mo,2.0
q00739,f7a01651-d0fa-5e0a-35ad-f3817ccb6170,platform_active_months,14.0
q00740,f7a01651-d0fa-5e0a-35ad-f3817ccb6170,recent_inquiries_count_6mo,1.0
q00741,dba746fc-05c7-53c6-8433-a900ec4e7359,observed_revenue_volatility,0.5007763630431906
q00742,dba746fc-05c7-53c6-8433-a900ec4e7359,recent_inquiries_count_6mo,0.0
q00743,dba746fc-05c7-53c6-8433-a900ec4e7359,geography_region,0.0
q00744,74488786-88ca-8bfe-e18a-51e8be36ec35,existing_debt_obligations,4382.257417144549
q00745,74488786-88ca-8bfe-e18a-51e8be36ec35,owner_personal_credit_band,2.0
q00746,74488786-88ca-8bfe-e18a-51e8be36ec35,observed_revenue_trend_3mo,1.001641995425648
q00747,cd0e1f85-6ce2-d47f-c863-5934ad628d0a,sector,4.0
q00748,cd0e1f85-6ce2-d47f-c863-5934ad628d0a,observed_monthly_revenue_avg_3mo,238108.68609760416
q00749,cd0e1f85-6ce2-d47f-c863-5934ad628d0a,bookkeeping_recency_days,14.569182218504045
q00750,95669cae-cdbc-f534-6b82-76882cd8ed64,observed_monthly_revenue_avg_3mo,309104.76640475343
q00751,95669cae-cdbc-f534-6b82-76882cd8ed64,existing_debt_obligations,8442.843904595433
q00752,95669cae-cdbc-f534-6b82-76882cd8ed64,stated_time_in_business,2.2902746675062335
q00753,3179fea2-cc0d-6f65-c0ba-6d5f8a77fef2,application_channel,0.0
q00754,3179fea2-cc0d-6f65-c0ba-6d5f8a77fef2,aggregate_credit_utilization,0.35897678919346765
q00755,3179fea2-cc0d-6f65-c0ba-6d5f8a77fef2,bookkeeping_recency_days,28.638551900440902
q00756,e0c2e605-bf71-4338-5251-40ab70c56a21,employee_count_bucket,1.0
q00757,e0c2e605-bf71-4338-5251-40ab70c56a21,prior_loans_default_count,1.0
q00758,e0c2e605-bf71-4338-5251-40ab70c56a21,stated_time_in_business,2.712504011282231
q00759,28ac9efa-dacc-a1e0-5fd6-4d460125820d,payroll_regularity_score,0.6433110682718787
q00760,28ac9efa-dacc-a1e0-5fd6-4d460125820d,intended_use_of_funds,1.0
q00761,28ac9efa-dacc-a1e0-5fd6-4d460125820d,observed_overdraft_count_3mo,6.0
q00762,4c4461a2-75cf-0d99-33cf-4ef16aece6e0,invoice_payment_delinquency_rate,0.2826373523040678
q00763,4c4461a2-75cf-0d99-33cf-4ef16aece6e0,application_channel,2.0
q00764,4c4461a2-75cf-0d99-33cf-4ef16aece6e0,invoice_payment_delinquency_rate,0.2136769413252533
q00765,a4743e04-dbff-46e7-64b4-8518455c2c18,prior_loans_amount_total,4301.570042743765
q00766,a4743e04-dbff-46e7-64b4-8518455c2c18,recent_inquiries_count_6mo,4.0
q00767,a4743e04-dbff-46e7-64b4-8518455c2c18,recent_inquiries_count_6mo,6.0
q00768,67416915-fabf-751f-79d9-cc9fc4e692f7,existing_debt_obligations,7905.0776113445445
q00769,67416915-fabf-751f-79d9-cc9fc4e692f7,invoice_payment_delinquency_rate,0.14353281371431031
q00770,67416915-fabf-751f-79d9-cc9fc4e692f7,geography_region,3.0
q00771,056b25c9-6818-b356-f881-cc97bd1762cf,observed_overdraft_count_3mo,5.0
q00772,056b25c9-6818-b356-f881-cc97bd1762cf,existing_debt_obligations,8718.279016704566
q00773,056b25c9-6818-b356-f881-cc97bd1762cf,has_linked_bank_feed,1.0
q00774,1a768d0e-ffcd-0125-4543-66b433856bd8,days_since_last_inquiry_elsewhere,39.771725722863685
q00775,1a768d0e-ffcd-0125-4543-66b433856bd8,observed_revenue_trend_3mo,-0.7702975616321281
q00776,1a768d0e-ffcd-0125-4543-66b433856bd8,requested_amount,29045.394847088875
q00777,d15b3725-4703-205d-cb68-1ea15c82b635,observed_cash_balance_p10,466.03660849498107
q00778,d15b3725-4703-205d-cb68-1ea15c82b635,recent_inquiries_count_6mo,4.0
q00779,d15b3725-4703-205d-cb68-1ea15c82b635,existing_debt_obligations,7568.686761716659
q00780,8f6a825e-f1ec-227f-2ea2-2aa52e12774d,stated_time_in_business,6.047525632132085
q00781,8f6a825e-f1ec-227f-2ea2-2aa52e12774d,account_age_days,574.0
q00782,8f6a825e-f1ec-227f-2ea2-2aa52e12774d,observed_cash_balance_p10,1295.8639373709927
q00783,99d4d48a-598d-55bc-ff10-641eb38af5d7,observed_revenue_trend_3mo,-0.42469969288484855
q00784,99d4d48a-598d-55bc-ff10-641eb38af5d7,payroll_regularity_score,0.2767245462166954
q00785,99d4d48a-598d-55bc-ff10-641eb38af5d7,observed_revenue_trend_3mo,-0.3586541746541044
q00786,23adc23c-9c49-f16f-f443-13e230276f37,platform_active_months,17.0
q00787,23adc23c-9c49-f16f-f443-13e230276f37,prior_loans_default_count,1.0
q00788,23adc23c-9c49-f16f-f443-13e230276f37,requested_amount,30633.590447460643
q00789,e40c3ff5-0207-bff9-70e8-b97a225ec99e,observed_revenue_volatility,1.1217754168299505
q00790,e40c3ff5-0207-bff9-70e8-b97a225ec99e,observed_revenue_volatility,1.0527688505044672
q00791,e40c3ff5-0207-bff9-70e8-b97a225ec99e,application_channel,0.0
q00792,2902a133-45a6-ab85-fd6b-ab3e9ba4cc2f,application_channel,1.0
q00793,2902a133-45a6-ab85-fd6b-ab3e9ba4cc2f,requested_amount,27708.315996228564
q00794,2902a133-45a6-ab85-fd6b-ab3e9ba4cc2f,observed_revenue_volatility,1.8225620776327067
q00795,d3e44fef-c937-7d12-db2c-6951e5eafa21,observed_cash_balance_p10,2713.651890268218
q00796,d3e44fef-c937-7d12-db2c-6951e5eafa21,existing_debt_obligations,5793.486203031136
q00797,d3e44fef-c937-7d12-db2c-6951e5eafa21,observed_monthly_revenue_avg_3mo,219002.95077223025
q00798,b78394da-3d6c-52d8-7168-c7bfa5bf0cd1,stated_annual_revenue,2827917.87486311
q00799,b78394da-3d6c-52d8-7168-c7bfa5bf0cd1,stated_time_in_business,9.273599867213171
q00800,b78394da-3d6c-52d8-7168-c7bfa5bf0cd1,observed_cash_balance_p10,2605.7833906492506
q00801,6eec8648-2e06-2c7f-e6a0-510b7388f491,observed_cash_balance_p10,-2241.896034211138
q00802,6eec8648-2e06-2c7f-e6a0-510b7388f491,observed_overdraft_count_3mo,5.0
q00803,6eec8648-2e06-2c7f-e6a0-510b7388f491,stated_time_in_business,3.249240579012667
q00804,6fcd659b-1f7f-9fc1-38d2-db418e173d94,observed_revenue_volatility,0.9673835546488677
q00805,6fcd659b-1f7f-9fc1-38d2-db418e173d94,recent_inquiries_count_6mo,6.0
q00806,6fcd659b-1f7f-9fc1-38d2-db418e173d94,observed_overdraft_count_3mo,6.0
q00807,7c38e59b-1cf8-6b34-af91-96d9efb159cd,payroll_regularity_score,0.48544312482377733
q00808,7c38e59b-1cf8-6b34-af91-96d9efb159cd,requested_amount,28414.981042939446
q00809,7c38e59b-1cf8-6b34-af91-96d9efb159cd,recent_inquiries_count_6mo,3.0
q00810,a9d1d82c-9dcc-f229-8ddb-94532245a9d3,sector,3.0
q00811,a9d1d82c-9dcc-f229-8ddb-94532245a9d3,observed_monthly_revenue_avg_3mo,213840.71350381855
q00812,a9d1d82c-9dcc-f229-8ddb-94532245a9d3,observed_revenue_volatility,0.614760154158869
q00813,162606b9-d71b-9563-4e05-e216e407e2c0,invoice_payment_delinquency_rate,0.15808585413179488
q00814,162606b9-d71b-9563-4e05-e216e407e2c0,stated_annual_revenue,988618.4126493242
q00815,162606b9-d71b-9563-4e05-e216e407e2c0,requested_amount,25420.629509571143
q00816,d6cd7e0c-d894-abf1-d5cb-dba68cfe78dc,requested_amount,28107.968276297815
q00817,d6cd7e0c-d894-abf1-d5cb-dba68cfe78dc,account_age_days,3443.0
q00818,d6cd7e0c-d894-abf1-d5cb-dba68cfe78dc,multi_lender_inquiry_count_30d,1.0
q00819,b98bd946-4df4-909c-85eb-9ca6f29c6e26,employee_count_bucket,3.0
q00820,b98bd946-4df4-909c-85eb-9ca6f29c6e26,days_since_last_external_decline,173.38585442267623
q00821,b98bd946-4df4-909c-85eb-9ca6f29c6e26,application_channel,1.0
q00822,c4592837-564f-8e2b-1bf9-49f9ba8d812f,aggregate_credit_utilization,0.2860338400422971
q00823,c4592837-564f-8e2b-1bf9-49f9ba8d812f,recent_inquiries_count_6mo,1.0
q00824,c4592837-564f-8e2b-1bf9-49f9ba8d812f,observed_revenue_volatility,0.6184121572567347
q00825,2d18e17d-e0ca-8da4-8eac-70956b2f854d,application_channel,1.0
q00826,2d18e17d-e0ca-8da4-8eac-70956b2f854d,observed_monthly_revenue_avg_3mo,251597.95727714265
q00827,2d18e17d-e0ca-8da4-8eac-70956b2f854d,payroll_regularity_score,0.4104955988406909
q00828,f83f0cb5-f6da-81bc-cac6-fdc175fe47c9,stated_time_in_business,2.813111784469245
q00829,f83f0cb5-f6da-81bc-cac6-fdc175fe47c9,observed_revenue_trend_3mo,0.17182769597873218
q00830,f83f0cb5-f6da-81bc-cac6-fdc175fe47c9,owner_personal_credit_band,2.0
q00831,45cc6fee-60a2-521a-aca9-40bcd7ba688a,multi_lender_inquiry_count_30d,0.0
q00832,45cc6fee-60a2-521a-aca9-40bcd7ba688a,observed_revenue_trend_3mo,-0.5798291950881423
q00833,45cc6fee-60a2-521a-aca9-40bcd7ba688a,stated_time_in_business,3.823394851166549
q00834,f2077d87-bf9b-87bd-a10d-36ef6c7e2904,invoice_payment_delinquency_rate,0.1484002812754457
q00835,f2077d87-bf9b-87bd-a10d-36ef6c7e2904,recent_inquiries_count_6mo,3.0
q00836,f2077d87-bf9b-87bd-a10d-36ef6c7e2904,application_channel,0.0
q00837,e0b6c71b-f7da-678e-3cc2-428e47734858,existing_debt_obligations,12495.240825138604
q00838,e0b6c71b-f7da-678e-3cc2-428e47734858,invoice_payment_delinquency_rate,0.12017935508871089
q00839,e0b6c71b-f7da-678e-3cc2-428e47734858,observed_overdraft_count_3mo,0.0
q00840,aaffcfb6-10e4-3d6e-5937-ba75460877c8,existing_debt_obligations,7189.778140879787
q00841,aaffcfb6-10e4-3d6e-5937-ba75460877c8,stated_time_in_business,9.908762977103665
q00842,aaffcfb6-10e4-3d6e-5937-ba75460877c8,account_age_days,1096.0
q00843,4526d3eb-d0aa-97a6-cdd4-8fa101d6fc1f,stated_time_in_business,2.868718341615936
q00844,4526d3eb-d0aa-97a6-cdd4-8fa101d6fc1f,observed_monthly_revenue_avg_3mo,100138.07511002071
q00845,4526d3eb-d0aa-97a6-cdd4-8fa101d6fc1f,payroll_regularity_score,0.6228694017176118
q00846,d7ee4c54-7973-e9b9-b818-9fadb8d8672c,observed_revenue_volatility,0.5915244528437951
q00847,d7ee4c54-7973-e9b9-b818-9fadb8d8672c,observed_revenue_volatility,1.0314123247412512
q00848,d7ee4c54-7973-e9b9-b818-9fadb8d8672c,observed_revenue_volatility,0.6153314285656187
q00849,4d06905b-ce03-6b7e-daa1-e42423721249,prior_loans_amount_total,0.0
q00850,4d06905b-ce03-6b7e-daa1-e42423721249,multi_lender_inquiry_count_30d,1.0
q00851,4d06905b-ce03-6b7e-daa1-e42423721249,owner_personal_credit_band,1.0
q00852,c3fb4a22-49a8-01e3-1232-25c155dfc66e,employee_count_bucket,0.0
q00853,c3fb4a22-49a8-01e3-1232-25c155dfc66e,requested_amount,22296.603886824596
q00854,c3fb4a22-49a8-01e3-1232-25c155dfc66e,aggregate_credit_utilization,0.4094129832772911
q00855,36ea9afb-a62b-8a94-240e-2c521ffcdfff,intended_use_of_funds,0.0
q00856,36ea9afb-a62b-8a94-240e-2c521ffcdfff,aggregate_credit_utilization,0.6489411909693984
q00857,36ea9afb-a62b-8a94-240e-2c521ffcdfff,has_linked_bank_feed,1.0
q00858,481b1d4f-5536-d3b1-28f1-c4373937ff45,observed_revenue_trend_3mo,0.350485119283216
q00859,481b1d4f-5536-d3b1-28f1-c4373937ff45,prior_loans_amount_total,5860.55490620844
q00860,481b1d4f-5536-d3b1-28f1-c4373937ff45,invoice_payment_delinquency_rate,0.3352383566195043
q00861,c7e983ed-b05e-1bbc-f178-df76c314fb3d,prior_loans_default_count,1.0
q00862,c7e983ed-b05e-1bbc-f178-df76c314fb3d,aggregate_credit_utilization,0.27917345322300086
q00863,c7e983ed-b05e-1bbc-f178-df76c314fb3d,aggregate_credit_utilization,0.22766310241142892
q00864,fdff70c2-94c4-a567-f1bf-bddad4868ce5,stated_time_in_business,7.766283865139333
q00865,fdff70c2-94c4-a567-f1bf-bddad4868ce5,invoice_payment_delinquency_rate,0.3620542092053082
q00866,fdff70c2-94c4-a567-f1bf-bddad4868ce5,recent_inquiries_count_6mo,1.0
q00867,b4be6250-ac93-6c66-aa55-82f1660f1cf3,recent_inquiries_count_6mo,6.0
q00868,b4be6250-ac93-6c66-aa55-82f1660f1cf3,existing_debt_obligations,4959.639463655442
q00869,b4be6250-ac93-6c66-aa55-82f1660f1cf3,aggregate_credit_utilization,0.7478836568588838
q00870,96f7a666-1018-24d5-4603-86cd70393322,stated_time_in_business,4.185982918179251
q00871,96f7a666-1018-24d5-4603-86cd70393322,stated_annual_revenue,1549346.701932769
q00872,96f7a666-1018-24d5-4603-86cd70393322,application_channel,1.0
q00873,9a544351-8680-da7f-da14-b351f92e4f9f,observed_cash_balance_p10,-1311.3544579429622
q00874,9a544351-8680-da7f-da14-b351f92e4f9f,stated_time_in_business,3.9330612633911866
q00875,9a544351-8680-da7f-da14-b351f92e4f9f,requested_amount,27278.594890699886
q00876,b4e819f6-1982-7967-3187-50c5ab47c587,observed_overdraft_count_3mo,3.0
q00877,b4e819f6-1982-7967-3187-50c5ab47c587,application_channel,1.0
q00878,b4e819f6-1982-7967-3187-50c5ab47c587,multi_lender_inquiry_count_30d,3.0
q00879,2bbe6037-9a0a-ab0e-067c-ebb8f4642d90,observed_revenue_trend_3mo,0.7885394150368844
q00880,2bbe6037-9a0a-ab0e-067c-ebb8f4642d90,existing_debt_obligations,8728.834558324066
q00881,2bbe6037-9a0a-ab0e-067c-ebb8f4642d90,geography_region,2.0
q00882,37a3e34e-948a-b986-f748-e6f3e0c916ff,stated_annual_revenue,1889207.2851995963
q00883,37a3e34e-948a-b986-f748-e6f3e0c916ff,existing_debt_obligations,12101.259760478786
q00884,37a3e34e-948a-b986-f748-e6f3e0c916ff,recent_inquiries_count_6mo,2.0
q00885,124cc0c7-e395-f543-7409-648b82f4b61c,intended_use_of_funds,0.0
q00886,124cc0c7-e395-f543-7409-648b82f4b61c,observed_overdraft_count_3mo,4.0
q00887,124cc0c7-e395-f543-7409-648b82f4b61c,owner_personal_credit_band,1.0
q00888,a7fee79d-5156-79c8-dc12-fbac835ef4cd,observed_cash_balance_p10,-150.15229383669066
q00889,a7fee79d-5156-79c8-dc12-fbac835ef4cd,aggregate_credit_utilization,0.7433425473388516
q00890,a7fee79d-5156-79c8-dc12-fbac835ef4cd,bookkeeping_recency_days,11.543386003030292
q00891,b31efd9d-0c52-f730-8265-16caa1ad1ed1,owner_personal_credit_band,4.0
q00892,b31efd9d-0c52-f730-8265-16caa1ad1ed1,invoice_payment_delinquency_rate,0.14028557688586238
q00893,b31efd9d-0c52-f730-8265-16caa1ad1ed1,observed_monthly_revenue_avg_3mo,110742.2545115892
q00894,417fb459-9a39-a81d-77cb-e3559b5675c9,account_age_days,2658.0
q00895,417fb459-9a39-a81d-77cb-e3559b5675c9,requested_amount,23261.45885972181
q00896,417fb459-9a39-a81d-77cb-e3559b5675c9,intended_use_of_funds,2.0
q00897,863c44d4-bdb3-59ed-7274-bff82efadc41,observed_revenue_volatility,0.9406838734705246
q00898,863c44d4-bdb3-59ed-7274-bff82efadc41,observed_revenue_trend_3mo,0.44781584692640225
q00899,863c44d4-bdb3-59ed-7274-bff82efadc41,recent_inquiries_count_6mo,1.0
